team_key,mean_med,mean_mean,med_med,med_mean,years_active,team_number,country,nickname,count,country_groups,percent
frc2073,26.84,27.64,28.61,28.57,18,2073,USA,EagleForce,8,USA,44.44
frc2075,27.73,28.23,27.9,27.87,18,2075,USA,Enigma Robotics,8,USA,44.44
frc2077,21.69,21.95,21.64,22.91,18,2077,USA,Laser Robotics,3,USA,16.67
frc2079,18.94,20.62,21.05,20.96,18,2079,USA,4H ALARM Robotics,2,USA,11.11
frc2080,19.44,20.79,18.44,21.6,18,2080,USA,Torbotics,9,USA,50
frc2083,16.59,18.19,13.7,17.1,18,2083,USA,Team Blitz,1,USA,5.56
frc2084,20.92,21.75,18.42,18.82,18,2084,USA,Robots by the C,1,USA,5.56
frc2090,23.88,23.92,23.28,23.8,18,2090,USA,Buff 'n Blue,1,USA,5.56
frc2095,21.77,21.76,23.33,22.41,18,2095,USA,Direct Current,1,USA,5.56
frc2096,30.36,30.85,27.41,29.37,18,2096,Israel,RoboActive,6,Middle East,33.33
frc21,20.52,21.57,20.45,22.04,27,21,USA,ComBBAT,2,USA,7.41
frc2102,26.37,27.64,27.09,26.7,18,2102,USA,Team Paradox,7,USA,38.89
frc2106,21.37,21.62,19.55,18.27,18,2106,USA,The Junkyard Dogs,1,USA,5.56
frc2122,34.63,35.61,35.13,36.22,18,2122,USA,Team Tators,12,USA,66.67
frc2129,19.18,20.55,18.6,19.34,18,2129,USA,Ultraviolet,2,USA,11.11
frc2130,22.27,23.05,23.74,23.72,18,2130,USA,Alpha+,5,USA,27.78
frc2135,23.37,24.66,24.44,26.68,18,2135,USA,Presentation Invasion,3,USA,16.67
frc2137,29.99,30.55,29.17,31.43,18,2137,USA,The Oxford RoboCats,11,USA,61.11
frc2145,24.55,25.05,27.71,27.89,18,2145,USA,HAZMATS,2,USA,11.11
frc2147,21.69,22.65,21.88,24.12,18,2147,USA,CHUCK,4,USA,22.22
frc2152,18.66,19.66,17.25,18.32,18,2152,USA,S*M*A*S*H,3,USA,16.67
frc2158,22.06,22.63,21.53,23.61,18,2158,USA,the ausTIN CANs,6,USA,33.33
frc216,23.57,24.17,23.53,22.97,26,216,USA,More RoboDawgs,1,USA,3.85
frc2161,16.75,17.15,14.02,14.55,18,2161,USA,"Robocats 9th Street Automotive, County Line Hardware, Sign-a-rama",1,USA,5.56
frc2165,22.42,23.52,23.16,23.38,18,2165,USA,BisonBots,3,USA,16.67
frc2168,31.18,32.29,32.97,32.84,18,2168,USA,Aluminum Falcons,7,USA,38.89
frc2169,28.63,28.93,29.47,28.82,18,2169,USA,KING TeC,11,USA,61.11
frc217,34,34.97,32.46,33.55,26,217,USA,ThunderChickens,17,USA,65.38
frc2170,23.18,24.31,23.81,24.2,18,2170,USA,Galvanized Guardians,3,USA,16.67
frc2171,21.13,22.34,21.68,21.44,18,2171,USA,RoboDogs,1,USA,5.56
frc2175,25.08,24.99,29.39,27.23,18,2175,USA,The Fighting Calculators,5,USA,27.78
frc2177,20.51,21.64,21.73,23.75,18,2177,USA,The Robettes,5,USA,27.78
frc2180,23.13,23.95,24.05,24.52,18,2180,USA,Zero Gravity,3,USA,16.67
frc2181,21.3,21.6,24.52,23,18,2181,USA,GEARS,1,USA,5.56
frc2183,21.08,21.58,20.04,19.87,18,2183,USA,Tigerbots,3,USA,16.67
frc219,22.18,22.95,19.1,18.88,26,219,USA,Team Impact,2,USA,7.69
frc2191,20.05,20.72,20.08,20.84,18,2191,USA,Flux Core,1,USA,5.56
frc2194,28.05,28.27,27.19,25.95,18,2194,USA,Fondy Fire,8,USA,44.44
frc2197,22.55,23.04,20.34,20.57,18,2197,USA,Las Pumas,1,USA,5.56
frc2198,18.1,20,18.82,19.72,18,2198,Canada,Paradigm Shift Robotics,1,Canada,5.56
frc2199,25.18,25.64,24.76,26.29,18,2199,USA,Robo-Lions,4,USA,22.22
frc2200,28.29,28.96,25.81,28.4,18,2200,Canada,MMRambotics,4,Canada,22.22
frc2202,26.08,26.38,30.54,29.52,18,2202,USA,BEAST Robotics,6,USA,33.33
frc2212,17.17,18.41,17.31,17.45,18,2212,Israel,The Spikes,2,Middle East,11.11
frc222,31.73,32.27,30.7,31.05,26,222,USA,Tigertrons,11,USA,42.31
frc2220,21.08,23.08,22.41,23.46,18,2220,USA,Blue Twilight,10,USA,55.56
frc2221,17.34,18.4,17.54,16.61,18,2221,USA,FHS Robodawgs,1,USA,5.56
frc2224,16.57,18.01,16.06,17.18,18,2224,USA,RoboPhoenix,1,USA,5.56
frc2225,16.79,19.16,14.77,17.13,18,2225,USA,Rebel Robotics,1,USA,5.56
frc2227,18.95,19.73,19.1,18.59,18,2227,USA,Tigers,1,USA,5.56
frc2228,22.77,24.39,20.62,24.29,18,2228,USA,CougarTech,3,USA,16.67
frc223,23.2,24.8,21.67,23.16,26,223,USA,Xtreme Heat,9,USA,34.62
frc2230,19.29,20.44,21.61,22.8,18,2230,Israel,General Angels,3,Middle East,16.67
frc2231,23.29,23.16,26.58,25.55,18,2231,Israel,OnyxTronix,4,Middle East,22.22
frc2234,22.69,22.58,21.49,23.48,18,2234,USA,Alternating Current,3,USA,16.67
frc2239,19.49,21.87,20.42,22.24,18,2239,USA,Technocrats,1,USA,5.56
frc2240,19.61,21.01,16.43,17.38,18,2240,USA,Brute Force,2,USA,11.11
frc2252,27.57,27.81,28.44,28.4,18,2252,USA,The Mavericks,5,USA,27.78
frc2259,15.1,16.64,11.43,14.74,18,2259,USA,1/4 Twenties,1,USA,5.56
frc226,29.09,30.09,27.86,28.41,28,226,USA,Hammerheads,11,USA,39.29
frc2264,20.27,20.83,20.62,20.75,18,2264,USA,Trojan Robotics,2,USA,11.11
frc2265,18.04,19.53,16.68,19.81,18,2265,USA,Fe Maidens,4,USA,22.22
frc228,27.47,27.85,25.88,27.04,26,228,USA,GUS,9,USA,34.62
frc2283,20.45,20.5,21.41,20.35,18,2283,Mexico,Panteras,9,Central/South America,50
frc229,25.81,25.6,25.27,25.32,26,229,USA,Division By Zero,10,USA,38.46
frc230,30.13,30.25,32.12,32.46,26,230,USA,Gaelhawks,15,USA,57.69
frc231,26.15,27.64,26.09,27.01,27,231,USA,High Voltage,13,USA,48.15
frc233,34.66,35.35,33.92,34.86,26,233,USA,The Pink Team,14,USA,53.85
frc2333,22.19,22.99,22.81,22.85,17,2333,USA,S.C.R.E.E.C.H.,2,USA,11.76
frc2337,36.12,35.94,35.43,34.82,17,2337,USA,EngiNERDs,14,USA,82.35
frc2338,33.85,34.32,36.46,37.56,17,2338,USA,Gear It Forward,10,USA,58.82
frc234,32.69,33.11,32.94,32.79,26,234,USA,Cyber Blue,15,USA,57.69
frc2340,20.01,20.71,18.18,19.65,17,2340,USA,Xcentrics -Mercy Robotics,2,USA,11.76
frc2341,23.12,23.86,25,23.82,17,2341,USA,Sprockets,10,USA,58.82
frc2342,22.11,23.13,22.97,22.65,17,2342,USA,Team Phoenix,3,USA,17.65
frc2344,21.45,22.89,16.53,19.28,17,2344,USA,The Saunders Droid Factory,3,USA,17.65
frc2345,23.02,22.85,22.96,23.15,17,2345,USA,Kearnage,1,USA,5.88
frc2348,19.65,20.98,17.59,19.35,17,2348,USA,Mechahunes,1,USA,5.88
frc2352,23.1,24.02,22.63,22.58,17,2352,USA,Metal Mayhem,4,USA,23.53
frc2357,19.43,20.65,20.85,19.88,17,2357,USA,System Meltdown,2,USA,11.76
frc2358,25.04,26.16,26.59,25.78,17,2358,USA,Bearbotics,1,USA,5.88
frc2359,23.66,23.82,24.74,25.33,17,2359,USA,RoboLobos,3,USA,17.65
frc236,30.27,30.36,31.58,31.03,26,236,USA,Techno-Ticks,17,USA,65.38
frc2363,30.69,29.95,32.22,32.24,17,2363,USA,Triple Helix Robotics,6,USA,35.29
frc2367,19.48,19.89,17.36,17.88,17,2367,USA,Lancer Robotics,1,USA,5.88
frc237,28.33,29.37,29.92,29.32,26,237,USA,Black Magic Robotics,11,USA,42.31
frc2370,26.61,26.5,27.15,26.13,17,2370,USA,IBOTS,5,USA,29.41
frc2373,22.42,23.16,22.26,23.25,17,2373,USA,The Crickets,1,USA,5.88
frc2375,17.4,18.81,13.98,15.51,17,2375,USA,Dragon Robotics,3,USA,17.65
frc2377,27.5,27.4,26.88,25.94,17,2377,USA,C Company,8,USA,47.06
frc238,23.73,24.93,20.45,21.97,26,238,USA,Crusaders,5,USA,19.23
frc2383,23,24.16,23.84,23.85,17,2383,USA,Ninjineers,8,USA,47.06
frc2386,26,27.24,27.78,28.41,17,2386,Canada,Trojans,3,Canada,17.65
frc2393,23.22,24.35,24.61,25.83,17,2393,USA,Robotichauns,1,USA,5.88
frc2395,19.78,19.79,19.85,20.63,17,2395,USA,OKC 4-H Robotics - Ninja Munkees,1,USA,5.88
frc2399,23.3,23.66,19.79,18.93,17,2399,USA,The Fighting Unicorns,3,USA,17.65
frc240,24.95,25.57,24.03,26.11,26,240,USA,TEMPEST,1,USA,3.85
frc2403,24.79,25.34,27.81,24.65,17,2403,USA,Plasma Robotics,9,USA,52.94
frc2405,23.02,24.4,25.28,24.94,17,2405,USA,Techno Trojans,1,USA,5.88
frc2408,17.1,18.45,14.69,16.32,17,2408,USA,Shrapnel Sergeants,1,USA,5.88
frc2410,23.64,24.7,22.3,24.29,17,2410,USA,Blue Valley CAPS Metal Mustang Robotics,4,USA,23.53
frc2412,22.37,22.72,25,22.25,17,2412,USA,Robototes,4,USA,23.53
frc2415,26.81,27.72,26.38,26.61,17,2415,USA,WiredCats,12,USA,70.59
frc2421,21.14,22.15,18.94,18.99,17,2421,USA,RTR Team Robotics,1,USA,5.88
frc2423,19.58,21.16,19.08,20.92,17,2423,USA,The KwarQs,1,USA,5.88
frc2429,22.71,23.57,21.83,22.36,17,2429,USA,La Cañada Engineering Club,6,USA,35.29
frc2438,26.59,25.55,23.61,23.92,17,2438,USA,'Iobotics,5,USA,29.41
frc244,22.56,24.5,23.64,23.72,26,244,USA,RoboDawgs 3D,3,USA,11.54
frc2441,17.13,18.11,17.5,17.45,17,2441,USA,Spartechs,1,USA,5.88
frc2443,26.05,26.31,26.67,27.66,17,2443,USA,Blue Thunder,4,USA,23.53
frc2445,21.89,21.99,19.55,18.94,17,2445,USA,RoboKAP,2,USA,11.76
frc245,30.09,30.1,30.2,31.41,26,245,USA,Adambots,15,USA,57.69
frc2457,22.97,23.65,23.31,26.52,17,2457,USA,The Law,4,USA,23.53
frc246,21.74,23.65,19.7,21.05,26,246,USA,Lobstah Bots,4,USA,15.38
frc2465,19.97,21.02,18.73,19.56,17,2465,USA,KauaiBots,1,USA,5.88
frc2468,30.54,31.24,29.47,30.24,17,2468,USA,Team Appreciate,13,USA,76.47
frc247,23.14,23.97,22.81,22.41,26,247,USA,Team 247 Da Bears,7,USA,26.92
frc2470,19.45,20.57,18.61,21.27,17,2470,USA,Team BJORG,1,USA,5.88
frc2471,31.88,31.79,31.79,34.07,17,2471,USA,Team Mean Machine,10,USA,58.82
frc2472,23.43,23.83,23.55,24.98,17,2472,USA,Centurions,2,USA,11.76
frc2473,21.39,21.96,20.95,21.12,17,2473,USA,Goldstrikers,1,USA,5.88
frc2478,26.12,26.44,25.17,26.58,17,2478,USA,Westwood Robotics,5,USA,29.41
frc2481,36,35.31,36.74,35.54,17,2481,USA,Roboteers,11,USA,64.71
frc2485,29.12,29.24,32.33,32.66,17,2485,USA,W.A.R. Lords,7,USA,41.18
frc2486,26.3,26.76,27.81,29.1,17,2486,USA,CocoNuts,14,USA,82.35
frc2487,20.78,21.5,21.05,21.54,17,2487,USA,Mechanical Animals,1,USA,5.88
frc2489,19.66,20.54,21.56,21.5,17,2489,USA,The Insomniacs,2,USA,11.76
frc2491,24.32,25.05,21.73,23.48,17,2491,USA,NoMythic,4,USA,23.53
frc2495,21.64,23.25,20.88,21.41,17,2495,USA,Hive Mind,1,USA,5.88
frc25,32.82,33.66,31.31,32.09,28,25,USA,Raider Robotix,17,USA,60.71
frc250,25.09,24.86,24.29,24.27,26,250,USA,The Dynamos,7,USA,26.92
frc2500,19.7,20.51,17.35,18.82,17,2500,USA,Herobotics,9,USA,52.94
frc2501,19.76,19.91,19.54,19.24,17,2501,USA,Bionic Polars,1,USA,5.88
frc2502,25.44,26.3,28.22,27.73,17,2502,USA,Talon Robotics,8,USA,47.06
frc2506,23.08,22.7,21.39,22.49,17,2506,USA,Saber Robotics,3,USA,17.65
frc2509,21.76,22.89,20.87,21.98,17,2509,USA,Tigerbots,1,USA,5.88
frc2512,26.77,27.32,27.16,25.16,17,2512,USA,Duluth East Daredevils,6,USA,35.29
frc2518,20.03,20.99,18.09,19.83,17,2518,USA,Spartan Robotics,1,USA,5.88
frc2521,22.69,23.95,23.8,24.05,17,2521,USA,SERT,4,USA,23.53
frc2522,25.17,24.83,27.62,26.67,17,2522,USA,Royal Robotics,6,USA,35.29
frc2526,24.64,25.76,23.63,24.51,17,2526,USA,Crimson Robotics,3,USA,17.65
frc253,16.43,18.07,16.38,17.14,26,253,USA,Boba Bots,2,USA,7.69
frc2530,23.61,24.15,23.09,24.21,17,2530,USA,Inconceivable,2,USA,11.76
frc2531,20.63,21.8,19.98,20.27,17,2531,USA,RoboHawks,3,USA,17.65
frc2534,22.15,22.8,21.88,22.99,17,2534,USA,Lumberjack Robotics,4,USA,23.53
frc2537,22.21,22.34,22.91,22.31,17,2537,USA,Space RAIDers,2,USA,11.76
frc2539,27.64,27.78,29.47,29.64,17,2539,USA,Krypton Cougars,4,USA,23.53
frc254,45.26,45,47.44,46.82,26,254,USA,The Cheesy Poofs,20,USA,76.92
frc2543,23.32,23.87,23.71,23.79,17,2543,USA,TitanBot,6,USA,35.29
frc2549,21.4,22.78,21.77,24.6,17,2549,USA,Millerbots,5,USA,29.41
frc2550,21.43,22.61,23.8,22.32,17,2550,USA,Skynet,3,USA,17.65
frc2551,22.12,22.24,20.85,22.23,17,2551,USA,Penguin Empire,2,USA,11.76
frc2556,22.53,23.25,22.04,22,17,2556,USA,RadioActive Roaches,6,USA,35.29
frc2557,27.41,27.13,26.58,27.04,17,2557,USA,SOTAbots,10,USA,58.82
frc2559,21.74,23.34,22.58,26.68,17,2559,USA,Normality Zero,1,USA,5.88
frc2574,23.76,24.7,22.79,24.19,17,2574,USA,RoboHuskie,3,USA,17.65
frc2577,21.26,20.94,23.16,22.89,17,2577,USA,Pingry Robotics,1,USA,5.88
frc2582,22.26,23.25,23.14,23.75,17,2582,USA,PantherBots,4,USA,23.53
frc2583,19.71,21.01,19.1,21.11,17,2583,USA,Orange Dynamite,3,USA,17.65
frc2584,23.73,24.63,26.6,25.74,17,2584,USA,Flame of The West,2,USA,11.76
frc2586,25.36,25.5,26.66,26.38,17,2586,USA,Copper Bots,3,USA,17.65
frc2587,24.98,24.79,23.17,23.05,17,2587,USA,DiscoBots,3,USA,17.65
frc2590,34.71,34.47,34.24,33.1,17,2590,USA,Nemesis,13,USA,76.47
frc2591,19.61,20.62,20.13,20.46,17,2591,USA,RedTails,2,USA,11.76
frc2594,19.93,20.22,20.76,19.16,17,2594,USA,Naskcorpions,1,USA,5.88
frc2601,21.93,22.56,20.14,21.84,17,2601,USA,Steel Hawks,4,USA,23.53
frc2603,23.37,23.73,23.51,23.44,17,2603,USA,Steel Stingers,1,USA,5.88
frc2604,22.8,23.06,22.61,22.53,17,2604,USA,Metal and Soul,3,USA,17.65
frc2607,29.37,29.83,30.24,29.85,17,2607,USA,The Fighting RoboVikings,6,USA,35.29
frc2609,28.99,29.11,27.59,29,17,2609,Canada,BeaverworX,7,Canada,41.18
frc2611,27,27.96,28.69,29.23,17,2611,USA,Jacktown Vectors,4,USA,23.53
frc2614,32.84,32.79,31.67,32.66,17,2614,USA,Mountaineer Area RoboticS (MARS),14,USA,82.35
frc2619,26.93,27.82,26,27.16,17,2619,USA,The Charge,7,USA,41.18
frc2620,22.84,23.88,23.25,23.89,17,2620,USA,Titans,1,USA,5.88
frc2626,21.26,23.25,20.62,22.1,17,2626,Canada,Evolution,5,Canada,29.41
frc263,23.82,24.27,23.32,23.42,26,263,USA,Aftershock,10,USA,38.46
frc2630,26.56,27.49,30.45,30.57,17,2630,Israel,Thunderbolts,7,Middle East,41.18
frc2634,23.01,23.95,24.37,25.59,17,2634,Canada,The Gryphons,1,Canada,5.88
frc2635,21.53,22.28,19.72,20.68,17,2635,USA,Lake Monsters,3,USA,17.65
frc2637,25.45,25.99,24.52,27.2,17,2637,USA,Phantom Catz,7,USA,41.18
frc2638,26.47,26.64,26.97,28.1,17,2638,USA,Rebel Robotics,11,USA,64.71
frc2640,19.2,20.74,17.36,20.49,17,2640,USA,HOTBOTZ,1,USA,5.88
frc2642,24.51,26.25,25.59,26.89,17,2642,USA,Pitt Pirates,10,USA,58.82
frc2643,16.87,19.58,15.07,18.27,17,2643,USA,Dark Matter,1,USA,5.88
frc2648,29.3,29.3,25.75,26.36,17,2648,USA,Infinite Loop,7,USA,41.18
frc2656,18.8,19.67,18.28,18.57,17,2656,USA,Quasics,1,USA,5.88
frc2658,22.3,22.49,20.7,19.98,17,2658,USA,Σ-Motion,2,USA,11.76
frc2659,27.25,27.89,29.91,28.83,17,2659,USA,RoboWarriors,5,USA,29.41
frc2662,18.69,19.54,17.2,19.6,17,2662,USA,RoboKrew,2,USA,11.76
frc2667,21.79,21.83,21.93,20.21,17,2667,USA,Knights of the Valley,2,USA,11.76
frc2673,18.85,19.67,15.83,17.97,17,2673,USA,Tenacious Technicians,1,USA,5.88
frc2687,30.76,31.71,27.66,27.96,17,2687,USA,Team Apprentice,2,USA,11.76
frc2689,25.8,26.53,28.14,28.98,17,2689,USA,Team Alpha,1,USA,5.88
frc27,35.76,35.94,37.84,37.61,28,27,USA,Team RUSH,20,USA,71.43
frc2702,27.78,28.07,27.89,27.43,16,2702,Canada,Rebels,3,Canada,18.75
frc2704,20.95,21.34,20.18,20.47,16,2704,USA,Roaring Robotics,2,USA,12.5
frc2706,29.61,29.85,31.05,30.64,16,2706,Canada,Merge Robotics,1,Canada,6.25
frc2708,29.62,29.57,26.2,27.78,16,2708,Canada,Lake Effect Robotics,2,Canada,12.5
frc271,22.6,23.93,23.14,23.52,26,271,USA,Mechanical Marauders,12,USA,46.15
frc2710,22.62,24.22,21.24,24.09,16,2710,USA,JetStream,1,USA,6.25
frc2713,23.7,23.46,22.52,22.08,16,2713,USA,Red Hawk Robotics,1,USA,6.25
frc2714,32.55,32.59,32.76,34.11,16,2714,USA,♨️ BBQ ♨️,2,USA,12.5
frc2718,26.91,27.64,23.96,23.52,16,2718,USA,Team OKC e'possums (Σ 1/n! x 10^3),3,USA,18.75
frc272,28.37,28.51,26.5,26.98,27,272,USA,Cyber Crusaders,5,USA,18.52
frc2733,24.15,23.51,25,24.81,16,2733,USA,Pigmice,2,USA,12.5
frc2767,32.48,33.08,33.83,34.8,16,2767,USA,Stryke Force,9,USA,56.25
frc2771,28.91,29.66,30.13,29.67,16,2771,USA,Code Red Robotics the Stray Dogs,6,USA,37.5
frc2783,26.76,26.41,23.68,23.82,16,2783,USA,Engineers of Tomorrow,7,USA,43.75
frc2789,15.22,16.98,13.82,15.45,16,2789,USA,TEXPLOSION,2,USA,12.5
frc2791,27.81,29.24,24.42,24.9,16,2791,USA,Shaker Robotics,5,USA,31.25
frc2797,17.54,17.73,16.43,15.95,16,2797,USA,Knight & Nerdy,1,USA,6.25
frc28,26.53,27.18,22.37,24.38,29,28,USA,Pierson Whalers,2,USA,6.9
frc280,23.72,24.37,23.96,22.94,26,280,USA,TnT,6,USA,23.08
frc281,23.07,24.28,23.1,24.34,26,281,USA,The GreenVillains,10,USA,38.46
frc2811,26.29,26.39,23.9,23.95,16,2811,USA,StormBots,3,USA,18.75
frc2813,23.32,24.4,22.76,24.12,16,2813,USA,Gear Heads,3,USA,18.75
frc2815,20.55,22.07,19.25,20.77,16,2815,USA,Blue Devil Mechanics,3,USA,18.75
frc2823,22.2,22.6,25,25.37,16,2823,USA,The Automatons,1,USA,6.25
frc2826,33.66,33.13,37.96,36.32,16,2826,USA,Wave Robotics,8,USA,50
frc2830,22.65,23.98,20.61,21.41,16,2830,USA,Riverside RoboTigers,5,USA,31.25
frc2832,26.15,26.82,26.94,27.42,16,2832,USA,The Livonia Warriors,4,USA,25
frc2834,31.76,32.5,30.32,31.86,16,2834,USA,Bionic Black Hawks,13,USA,81.25
frc2839,21.25,22.01,22.63,22.81,16,2839,USA,Daedalus,4,USA,25
frc2840,19.13,19.06,17.81,18.8,16,2840,USA,PCDS Blue Tide,1,USA,6.25
frc2846,22.79,23.15,17.11,17.98,16,2846,USA,FireBears,2,USA,12.5
frc2847,19.71,21.63,23.68,22.12,16,2847,USA,The MegaHertz,1,USA,6.25
frc2848,27.19,28.7,28.64,29.06,16,2848,USA,Rangers,7,USA,43.75
frc2851,26.46,27.61,26.76,29.12,16,2851,USA,Crevolution,5,USA,31.25
frc2852,27.07,27.27,28.06,27.35,16,2852,Canada,DM High Voltage,2,Canada,12.5
frc2854,21.28,22.21,19.01,19.88,16,2854,USA,The Prototypes,3,USA,18.75
frc2869,19.67,20.56,18.76,21.39,16,2869,USA,Regal Eagles,6,USA,37.5
frc287,25.03,24.89,24.31,24.02,26,287,USA,Floyd Robotics,2,USA,7.69
frc2872,21.65,22.18,20.92,21.94,16,2872,USA,CyberCats,1,USA,6.25
frc2875,25.75,26.36,28.06,28.02,16,2875,USA,CyberHawks,4,USA,25
frc2876,21.89,22.88,21.19,22.61,16,2876,USA,DevilBotz,1,USA,6.25
frc2877,28.64,28.45,28.7,29.63,16,2877,USA,LigerBots,5,USA,31.25
frc288,22.55,23.92,21.95,23.5,26,288,USA,The RoboDawgs,7,USA,26.92
frc2881,22.47,23.16,22.52,23.46,16,2881,USA,Lady Cans,5,USA,31.25
frc2883,27.14,28.57,28.73,29.28,16,2883,USA,F.R.E.D (FIRST Robotics Engineering and Design),6,USA,37.5
frc2890,17.58,19.12,19.81,19.1,16,2890,USA,The Hawk Collective,1,USA,6.25
frc2895,12.04,14.29,10.05,11.62,16,2895,USA,Blazenbots,1,USA,6.25
frc2896,18.75,20.09,16.31,20.91,16,2896,USA,MechaMonarchs,1,USA,6.25
frc2898,22.72,22.95,22.38,23.04,16,2898,USA,Flying Hedgehogs,2,USA,12.5
frc2903,17.78,18.52,14.25,16.77,16,2903,USA,NeoBots,1,USA,6.25
frc2905,18.23,20.49,16.93,20.52,16,2905,Türkiye,Sultans of Turkiye,6,Middle East,37.5
frc2906,16.05,16.83,14.8,15.44,16,2906,USA,Sentinel Prime Robotics,1,USA,6.25
frc2907,23.39,24.23,23.24,23.33,16,2907,USA,Lion Robotics,6,USA,37.5
frc291,24.09,25,23.61,24.12,26,291,USA,CIA - Creativity In Action,8,USA,30.77
frc2910,30.32,31.36,33.88,32.28,16,2910,USA,Jack in the Bot,8,USA,50
frc2914,18.89,20.8,17.28,20.79,16,2914,USA,TIGER PRIDE,4,USA,25
frc2915,18.63,19.73,19.49,18.75,16,2915,USA,Pandamonium,1,USA,6.25
frc292,30.16,30.27,29.46,27.85,26,292,USA,PantherTech,11,USA,42.31
frc2928,24.41,25.31,26.47,25.86,16,2928,USA,Viking Robotics,5,USA,31.25
frc293,26.69,27.68,26.49,26.32,26,293,USA,SPIKE,7,USA,26.92
frc2930,25.86,26.91,29.47,27.54,16,2930,USA,Sonic Squirrels,5,USA,31.25
frc2935,24.45,25.73,26.54,27.53,16,2935,Canada,NACI Robotics,1,Canada,6.25
frc294,30.24,30.25,27.94,27.49,26,294,USA,Beach Cities Robotics,12,USA,46.15
frc2945,21.74,21.83,21.19,22.22,16,2945,USA,Steel Mustangs,1,USA,6.25
frc2950,18.09,18.28,17.41,18.07,16,2950,USA,Devastators,2,USA,12.5
frc2959,28.6,29.42,29.71,29.77,16,2959,USA,Robotarians,5,USA,31.25
frc296,20.6,22,20.09,20.34,26,296,Canada,Northern Knights,8,Canada,30.77
frc2960,27.97,29.18,27.7,28.26,16,2960,USA,Automation Nation,6,USA,37.5
frc2972,21.32,21.74,21.55,21.39,16,2972,USA,Gears and Buccaneers,1,USA,6.25
frc2974,28.32,29.55,28.51,28.84,16,2974,USA,Walton Robotics,12,USA,75
frc2976,21.68,21.85,23.8,23.75,16,2976,USA,The Spartabots,3,USA,18.75
frc2977,19.8,20.69,21.05,20.65,16,2977,USA,Sir Lancer Bots,1,USA,6.25
frc2978,19.93,20.45,21.32,21.23,16,2978,USA,Cavaliers,3,USA,18.75
frc2980,18.99,20.07,20.37,21.3,16,2980,USA,Whidbey Island Wildcats,3,USA,18.75
frc2984,22.98,23.07,21.77,21.71,16,2984,USA,Vikings Robotics,1,USA,6.25
frc2987,24.62,24.71,24.03,24.96,16,2987,USA,Rogue Robotics,4,USA,25
frc2990,25.75,26.73,27.56,29.36,16,2990,USA,Hotwire,8,USA,50
frc2992,29.75,29.87,27.2,27.5,16,2992,USA,The S.S. Prometheus,9,USA,56.25
frc2996,26.79,27.52,27.32,27.33,16,2996,USA,Cougars Gone Wired,8,USA,50
frc2998,18.63,19.4,18.59,19.42,16,2998,USA,VikingBots,1,USA,6.25
frc3003,25.72,26.07,25.97,27.02,16,3003,USA,TAN(X),3,USA,18.75
frc3005,26,26.82,28.95,26.96,16,3005,USA,RoboChargers,7,USA,43.75
frc3006,20.78,22.39,18.63,20.38,16,3006,USA,Red Rock Robotics,4,USA,25
frc3008,19.55,21.14,17.09,18.97,16,3008,USA,Team Magma,9,USA,56.25
frc3009,27.82,27.14,25.83,26.49,16,3009,USA,High Scalers,2,USA,12.5
frc3015,31.37,32.4,32.24,31.83,16,3015,USA,Ranger Robotics,10,USA,62.5
frc3017,22.41,22.31,23.33,22.51,16,3017,USA,Patriots,1,USA,6.25
frc3018,23.87,24.92,27.41,26.95,16,3018,USA,Nordic Storm,5,USA,31.25
frc3019,20.02,20.78,19.08,20.45,16,3019,USA,Firebirds,4,USA,25
frc302,27.43,27.9,28.89,28.51,26,302,USA,The Dragons,13,USA,50
frc3020,24.4,25.52,24.52,24.52,16,3020,USA,SMbld,1,USA,6.25
frc3024,20.23,21.05,17.34,19.19,16,3024,USA,My Favorite Team,2,USA,12.5
frc3026,21.86,21.74,20.49,19.94,16,3026,USA,Orange Crush Robotics,2,USA,12.5
frc303,27.98,28.49,28.95,29.02,26,303,USA,The T.E.S.T. Team,12,USA,46.15
frc3035,17.65,19.44,17.34,19.66,16,3035,USA,Droid Rage,3,USA,18.75
frc3038,20.37,21.35,22.17,23,16,3038,USA,ICE,2,USA,12.5
frc3039,27.26,26.11,29.27,27.42,16,3039,USA,Wildcat Robotics,5,USA,31.25
frc3042,21.65,23.29,18.37,25.38,16,3042,USA,Cobalt Catalysts,4,USA,25
frc3044,24.19,24.96,26.94,28.11,16,3044,USA,Team 0xBE4,5,USA,31.25
frc3045,21.26,22.28,18.81,20.34,16,3045,USA,Gear Gremlins,2,USA,12.5
frc3049,15.87,17.02,15.9,17.09,16,3049,USA,BremerTron,1,USA,6.25
frc3061,26.1,27.15,28.07,28.62,16,3061,USA,Huskie Robotics,4,USA,25
frc3065,22.64,23.1,24.54,24.43,16,3065,Israel,Jatt High School,2,Middle East,12.5
frc3075,22.47,23.41,25.85,25.86,16,3075,Israel,Ha-Dream Team,5,Middle East,31.25
frc308,27.25,27.68,25.54,27.05,26,308,USA,Monsters,4,USA,15.38
frc3082,27.16,26.54,27.02,27.45,16,3082,USA,Chicken Bot Pie,3,USA,18.75
frc3083,21.19,21.47,21.2,21.43,16,3083,Israel,Artemis,2,Middle East,12.5
frc3090,17.21,17.48,17.04,17.62,16,3090,USA,Chaotic Robotics,1,USA,6.25
frc3091,16.54,16.54,15.16,15.05,16,3091,USA,100 Scholars,1,USA,6.25
